편의점	[pʰjʌ̹nɰid͡ʑʌ̹m]	[pʰjʌ̹nɰid͡ʑʌ̹m]	便利店 (旅游)
전통시장	konutngikat	konutngikat	传统市场(Traditional Market) (旅游)
궁	kit	kit	宫殿 (旅游)
등산	[tɯŋsʰa̠n]	[tɯŋsʰa̠n]	山地徒步 (旅游)
해변	[ˈhɛ(ː)bjʌ̹n]	[ˈhɛ(ː)bjʌ̹n]	沙滩 (旅游)
절	[t͡ɕʌ̹ɭ]	[t͡ɕʌ̹ɭ]	神庙 (旅游)
기념품	[kiɲʌ̹mpʰum]	[kiɲʌ̹mpʰum]	纪念品 (旅游)
면세점	[ˈmjɘ(ː)nsʰe̞d͡ʑʌ̹m]	[ˈmjɘ(ː)nsʰe̞d͡ʑʌ̹m]	免税商店 (旅游)
티머니	imoni	imoni	T-Money卡 (旅游)
한복	[ha̠nbo̞k̚]	[ha̠nbo̞k̚]	韩国传统服装 (旅游)
와이파이	[wa̠ipʰa̠i]	[wa̠ipʰa̠i]	WiFi (旅游)
약국	[ja̠k̚k͈uk̚]	[ja̠k̚k͈uk̚]	药房 (旅游)
응급실	[ˈɯ(ː)ŋɡɯpɕ͈iɭ]	[ˈɯ(ː)ŋɡɯpɕ͈iɭ]	急诊室 (旅游)
직진	[t͡ɕik̚t͡ɕ͈in]	[t͡ɕik̚t͡ɕ͈in]	直行前进 (旅游)
멀어요	momchochy	momchochy	“远吗？” (旅游)
입장료	[ip̚t͡ɕ͈a̠ŋɲo]	[ip̚t͡ɕ͈a̠ŋɲo]	门票费用 (旅游)
열었어요	chyomcholchochy	chyomcholchochy	门开着吗？ (旅游)
얼마예요	chommachyechy	chommachyechy	大概多少钱 (旅游)
신용카드	nginchythate	nginchythate	信用卡 (旅游)
짐	[t͡ɕim]	[t͡ɕim]	行李箱 (旅游)
제주도	[ˈt͡ɕe̞(ː)d͡ʑudo̞]	[ˈt͡ɕe̞(ː)d͡ʑudo̞]	济州岛 (旅游)
애교	[ˈɛ(ː)ɡjo]	[ˈɛ(ː)ɡjo]	Aegyo (文化)
대박	[ˈtɛ(ː)ba̠k̚]	[ˈtɛ(ː)ba̠k̚]	Daebak (文化)
헐	[hʌ̹ɭ]	[hʌ̹ɭ]	Heol (文化)
사랑해	[sʰa̠ɾa̠ŋɦɛ]	[sʰa̠ɾa̠ŋɦɛ]	撒浪嘿 (文化)
데뷔	[te̞bɥi]	[te̞bɥi]	偶像首次亮相 (文化)
예능	[ˈje̞(ː)nɯŋ]	[ˈje̞(ː)nɯŋ]	综艺节目 (文化)
컴백	[kʰʌ̹mbɛk̚]	[kʰʌ̹mbɛk̚]	卷土 (文化)
팬미팅	[pʰɛnmitʰiŋ]	[pʰɛnmitʰiŋ]	粉丝会议 (文化)
응원봉	[ˈɯ(ː)ŋwʌ̹nbo̞ŋ]	[ˈɯ(ː)ŋwʌ̹nbo̞ŋ]	Lightstick (文化)
셀카	[s͈e̞ɭkʰa̠]	[s͈e̞ɭkʰa̠]	自拍 (文化)
팬아트	[pʰɛna̠tʰɯ]	[pʰɛna̠tʰɯ]	粉丝艺术 (文化)
커플링	hoemrit	hoemrit	情侣戒指 (文化)
커뮤니티	[kʰʌ̹mjunitʰi]	[kʰʌ̹mjunitʰi]	网路社群 (文化)
유행	[juɦɛŋ]	[juɦɛŋ]	流行／趋势 (文化)
콘서트	[kʰo̞nsʰʌ̹tʰɯ]	[kʰo̞nsʰʌ̹tʰɯ]	演唱会 (文化)
스터디카페	ngeotihae	ngeotihae	读书咖啡厅 (文化)
앨범	[ɛɭbʌ̹m]	[ɛɭbʌ̹m]	专辑 (文化)
포토카드	uuhate	uuhate	写真卡 (文化)
최애	[ˈt͡ɕʰwe̞(ː)ɛ]	[ˈt͡ɕʰwe̞(ː)ɛ]	偏爱（最喜欢的成员） (文化)
연기	[ˈjɘ(ː)nɡi]	[ˈjɘ(ː)nɡi]	演技 (文化)
굿즈	[kut̚t͡ɕ͈ɯ]	[kut̚t͡ɕ͈ɯ]	偶像周边商品 (文化)
귀요미	kechymi	kechymi	可爱鬼（可爱游戏） (文化)
칫솔	[t͡ɕʰiss͈o̞ɭ]	[t͡ɕʰiss͈o̞ɭ]	牙刷 (日常生活)
거울	[kʌ̹uɭ]	[kʌ̹uɭ]	镜像 (日常生活)
세면대	[ˈsʰe̞(ː)mjʌ̹ndɛ]	[ˈsʰe̞(ː)mjʌ̹ndɛ]	Sink (日常生活)
샤워	[ɕʰa̠wʌ̹]	[ɕʰa̠wʌ̹]	花洒 (日常生活)
욕조	[jok̚t͡ɕ͈o̞]	[jok̚t͡ɕ͈o̞]	浴缸 (日常生活)
수건	[ˈsʰu(ː)ɡʌ̹n]	[ˈsʰu(ː)ɡʌ̹n]	Towel (日常生活)
비누	[pinu]	[pinu]	香皂 (日常生活)
샴푸	[ɕʰa̠mpʰu]	[ɕʰa̠mpʰu]	洗发水 (日常生活)
린스	[ɾins͈ɯ]	[ɾins͈ɯ]	护发素 (日常生活)
세안제	ngechanke	ngechanke	洗面奶 (日常生活)
보습제	pungengke	pungengke	保湿乳： (日常生活)
면도기	[ˈmjɘ(ː)ndo̞ɡi]	[ˈmjɘ(ː)ndo̞ɡi]	技能-电魂 (日常生活)
빗	[pit̚]	[pit̚]	梳 (日常生活)
다리미	[ta̠ɾimi]	[ta̠ɾimi]	铁 (日常生活)
다리미판	[ta̠ɾimipʰa̠n]	[ta̠ɾimipʰa̠n]	熨衣板 (日常生活)
청소기	[t͡ɕʰʌ̹ŋsʰo̞ɡi]	[t͡ɕʰʌ̹ŋsʰo̞ɡi]	真空吸尘器 (日常生活)
걸레	[kʌ̹ɭɭe̞]	[kʌ̹ɭɭe̞]	拖地 (日常生活)
빗자루	[pit̚t͡ɕ͈a̠ɾu]	[pit̚t͡ɕ͈a̠ɾu]	扫帚 (日常生活)
쓰레받기	[s͈ɯɾe̞ba̠t̚k͈i]	[s͈ɯɾe̞ba̠t̚k͈i]	畚箕 (日常生活)
쓰레기봉투	cerekiputi	cerekiputi	垃圾袋 (日常生活)
냉장고	[ˈnɛ(ː)ŋd͡ʑa̠ŋɡo̞]	[ˈnɛ(ː)ŋd͡ʑa̠ŋɡo̞]	冰箱 (日常生活)
전자레인지	[t͡ɕʌ̹ɲd͡ʑa̠ɾe̞iɲd͡ʑi]	[t͡ɕʌ̹ɲd͡ʑa̠ɾe̞iɲd͡ʑi]	微波炉 (日常生活)
식기세척기	[ɕʰik̚k͈isʰe̞t͡ɕʰʌ̹k̚k͈i]	[ɕʰik̚k͈isʰe̞t͡ɕʰʌ̹k̚k͈i]	洗碗工 (日常生活)
세탁기	[ˈsʰe̞(ː)tʰa̠k̚k͈i]	[ˈsʰe̞(ː)tʰa̠k̚k͈i]	洗衣机 (日常生活)
건조기	[kʌ̹ɲd͡ʑo̞ɡi]	[kʌ̹ɲd͡ʑo̞ɡi]	干衣机 (日常生活)
선풍기	[sʰʌ̹npʰuŋɡi]	[sʰʌ̹npʰuŋɡi]	神秘折扇 (日常生活)
에어컨	[e̞ʌ̹kʰʌ̹n]	[e̞ʌ̹kʰʌ̹n]	空调 (日常生活)
난방기	[na̠nba̠ŋɡi]	[na̠nba̠ŋɡi]	暖气机 (日常生活)
창문	[t͡ɕʰa̠ŋmun]	[t͡ɕʰa̠ŋmun]	窗户 (日常生活)
문	[mun]	[mun]	门 (日常生活)
자물쇠	[t͡ɕa̠muɭs͈we̞]	[t͡ɕa̠muɭs͈we̞]	锁 (日常生活)
열쇠	[ˈjɘ(ː)ɭs͈we̞]	[ˈjɘ(ː)ɭs͈we̞]	钥匙 (日常生活)
우편함	[upʰjʌ̹nɦa̠m]	[upʰjʌ̹nɦa̠m]	邮箱 (日常生活)
초인종	[t͡ɕʰo̞iɲd͡ʑo̞ŋ]	[t͡ɕʰo̞iɲd͡ʑo̞ŋ]	门铃 (日常生活)
인터폰	chinoun	chinoun	对讲机 (日常生活)
계단	[kje̞da̠n]	[kje̞da̠n]	楼梯 (日常生活)
복도	[po̞k̚t͈o̞]	[po̞k̚t͈o̞]	走廊 (日常生活)
발코니	[pa̠ɭkʰo̞ni]	[pa̠ɭkʰo̞ni]	阳台 (日常生活)
거실	[kʌ̹ɕʰiɭ]	[kʌ̹ɕʰiɭ]	客厅 (日常生活)
침실	[ˈt͡ɕʰi(ː)mɕʰiɭ]	[ˈt͡ɕʰi(ː)mɕʰiɭ]	卧室 (日常生活)
부엌	[puʌ̹k̚]	[puʌ̹k̚]	厨房 (日常生活)
서재	[sʰʌ̹d͡ʑɛ]	[sʰʌ̹d͡ʑɛ]	书房 (日常生活)
옷장	[o̞t̚t͡ɕ͈a̠ŋ]	[o̞t̚t͡ɕ͈a̠ŋ]	衣柜 (日常生活)
서랍	[sʰʌ̹ɾa̠p̚]	[sʰʌ̹ɾa̠p̚]	抽屉 (日常生活)
선반	[sʰʌ̹nba̠n]	[sʰʌ̹nba̠n]	架子 (日常生活)
책장	[t͡ɕʰɛk̚t͡ɕ͈a̠ŋ]	[t͡ɕʰɛk̚t͡ɕ͈a̠ŋ]	书柜 (日常生活)
소파	[s͈o̞pʰa̠]	[s͈o̞pʰa̠]	沙发 (日常生活)
감자탕	[ka̠md͡ʑa̠tʰa̠ŋ]	[ka̠md͡ʑa̠tʰa̠ŋ]	马铃薯排骨汤 (食物)
보리차	puripa	puripa	大麦茶 (食物)
바나나우유	pananachichw	pananachichw	香蕉牛奶 (食物)
고구마라떼	kukimarate	kukimarate	地瓜拿铁 (食物)
계란타르트	kyeranaree	kyeranaree	蛋塔 (食物)
초코파이	[t͡ɕʰo̞kʰo̞pʰa̠i]	[t͡ɕʰo̞kʰo̞pʰa̠i]	巧克力派 (食物)
허니버터칩	onipooping	onipooping	蜂蜜奶油洋芋片 (食物)
컵라면	[kʰʌ̹mna̠mjʌ̹n]	[kʰʌ̹mna̠mjʌ̹n]	杯面 (食物)
김치찌개	[kimt͡ɕʰit͡ɕ͈iɡɛ]	[kimt͡ɕʰit͡ɕ͈iɡɛ]	泡菜锅 (食物)
볶음	[po̞k͈ɯm]	[po̞k͈ɯm]	炒 (食物)
구우다	kichita	kichita	烤 (食物)
찐다	tinta	tinta	蒸 (食物)
끓인다	kengchinta	kengchinta	煮 (食物)
튀긴다	ekinta	ekinta	炸 (食物)
생것	ngetkot	ngetkot	生 (食物)
재운다	kechinta	kechinta	腌制 (食物)
간장	[ka̠ɲd͡ʑa̠ŋ]	[ka̠ɲd͡ʑa̠ŋ]	酱油 (食物)
된장	[ˈtwe̞(ː)ɲd͡ʑa̠ŋ]	[ˈtwe̞(ː)ɲd͡ʑa̠ŋ]	韩式大酱 (食物)
생강	[sʰɛŋɡa̠ŋ]	[sʰɛŋɡa̠ŋ]	姜 (食物)
숙주	ngikki	ngikki	豆芽 (食物)
시금치	[ɕʰiɡɯmt͡ɕʰi]	[ɕʰiɡɯmt͡ɕʰi]	菠菜 (食物)
무	[mu(ː)]	[mu(ː)]	萝卜 (食物)
두부	[tubu]	[tubu]	豆腐 (食物)
돼지고기	[ˈtwɛ(ː)d͡ʑiɡo̞ɡi]	[ˈtwɛ(ː)d͡ʑiɡo̞ɡi]	猪五花肉 (食物)
소고기	[sʰo̞ɡo̞ɡi]	[sʰo̞ɡo̞ɡi]	牛肉 (食物)
닭	[ta̠k̚]	[ta̠k̚]	鸡肉 (食物)
해물	[ˈhɛ(ː)muɭ]	[ˈhɛ(ː)muɭ]	海鲜 (食物)
조개	[t͡ɕo̞ɡɛ]	[t͡ɕo̞ɡɛ]	贝类海鲜 (食物)
다녀왔어요	tanyochwlchochy	tanyochwlchochy	我回来了 (问候语)
무지개	[mud͡ʑiɡɛ]	[mud͡ʑiɡɛ]	彩虹 (自然)
장마철	katmapom	katmapom	雨季 (自然)
안개	[ˈa̠(ː)nɡɛ]	[ˈa̠(ː)nɡɛ]	雾 (自然)
번개	[pʌ̹nɡɛ]	[pʌ̹nɡɛ]	闪电 (自然)
계곡	[kje̞ɡo̞k̚]	[kje̞ɡo̞k̚]	山谷 (自然)
개울	[kɛuɭ]	[kɛuɭ]	溪流 (自然)
소나무	[sʰo̞na̠mu]	[sʰo̞na̠mu]	松树 (自然)
대나무	[tɛna̠mu]	[tɛna̠mu]	竹子 (自然)
은행나무	[ɯnɦɛŋna̠mu]	[ɯnɦɛŋna̠mu]	银杏树 (自然)
개나리	[ˈkɛ(ː)na̠ɾi]	[ˈkɛ(ː)na̠ɾi]	连翘 (自然)
버섯	[pʌ̹sʰʌ̹t̚]	[pʌ̹sʰʌ̹t̚]	蘑菇 (自然)
산딸기	[sʰa̠nt͈a̠ɭɡi]	[sʰa̠nt͈a̠ɭɡi]	野莓 (自然)
새	[sʰɛ(ː)]	[sʰɛ(ː)]	鸟 (自然)
잠자리	[t͡ɕa̠md͡ʑa̠ɾi]	[t͡ɕa̠md͡ʑa̠ɾi]	蜻蜓 (自然)
매미	[ˈmɛ(ː)mi]	[ˈmɛ(ː)mi]	蝉 (自然)
토끼	[tʰo̞k͈i]	[tʰo̞k͈i]	兔仔 (自然)
까치	[ˈk͈a̠(ː)t͡ɕʰi]	[ˈk͈a̠(ː)t͡ɕʰi]	喜鹊 (自然)
호랑이	[ˈɸʷo̞(ː)ɾa̠ŋi]	[ˈɸʷo̞(ː)ɾa̠ŋi]	虎式 (自然)
인삼	[insʰa̠m]	[insʰa̠m]	人参 (自然)
감	[ka̠(ː)m]	[ka̠(ː)m]	柿子 (自然)
밤	[pa̠m]	[pa̠m]	褐色 (自然)
감귤	kangkwm	kangkwm	橘子；柑橘 (自然)
국립공원	kikringkutchen	kikringkutchen	国家公园 (自然)
달고나	[ta̠ɭɡo̞na̠]	[ta̠ɭɡo̞na̠]	焦糖饼干（达尔戈纳） (食物)
진흙	[t͡ɕinɣɯk̚]	[t͡ɕinɣɯk̚]	泥巴 (自然)
봄바람	[po̞mp͈a̠ɾa̠m]	[po̞mp͈a̠ɾa̠m]	春风 (自然)
후배	[ˈɸʷu(ː)bɛ]	[ˈɸʷu(ː)bɛ]	学弟/学妹 / 后辈 (人际关系)
선배	[sʰʌ̹nbɛ]	[sʰʌ̹nbɛ]	学长/学姊 / 前辈 (人际关系)
가격표	[ka̠ɡjʌ̹k̚pʰjo]	[ka̠ɡjʌ̹k̚pʰjo]	价标 (购物)
쇼핑백	[ɕʰopʰiŋp͈ɛk̚]	[ɕʰopʰiŋp͈ɛk̚]	购物袋 (购物)
쿠폰	[kʰupʰo̞n]	[kʰupʰo̞n]	优惠券 (购物)
공항버스	kutatponge	kutatponge	机场巴士 (旅游)
현관	[çʌ̹nɡwa̠n]	[çʌ̹nɡwa̠n]	玄关 (日常生活)
참치김밥	pangpikingpang	pangpikingpang	鲔鱼饭卷 (食物)
순두부	[sʰundubu]	[sʰundubu]	嫩豆腐 (食物)
미역국	[mijʌ̹k̚k͈uk̚]	[mijʌ̹k̚k͈uk̚]	海带汤 (食物)
고구마	[ˈko̞(ː)ɡuma̠]	[ˈko̞(ː)ɡuma̠]	地瓜 (食物)
눈송이	[ˈnu(ː)ns͈o̞ŋi]	[ˈnu(ː)ns͈o̞ŋi]	雪花 (自然)
낙엽	[na̠ɡjʌ̹p̚]	[na̠ɡjʌ̹p̚]	落叶 (自然)
솔방울	[sʰo̞ɭp͈a̠ŋuɭ]	[sʰo̞ɭp͈a̠ŋuɭ]	松果 (自然)
샘물	[ˈsʰɛ(ː)mmuɭ]	[ˈsʰɛ(ː)mmuɭ]	泉水 (自然)
싫어하다	[ɕʰiɾʌ̹ɦa̠da̠]	[ɕʰiɾʌ̹ɦa̠da̠]	憎恨 (人际关系)
포옹	[ˈpʰo̞(ː)o̞ŋ]	[ˈpʰo̞(ː)o̞ŋ]	拥抱 (人际关系)
키스	[cçis͈ɯ]	[cçis͈ɯ]	亲吻 (人际关系)
싸움	[s͈a̠um]	[s͈a̠um]	争吵 (人际关系)
함께	[ha̠mk͈e̞]	[ha̠mk͈e̞]	一起 (人际关系)
떨어져	tomchokyo	tomchokyo	分开 (人际关系)
만나다	[ma̠nna̠da̠]	[ma̠nna̠da̠]	见面 (人际关系)
놀다	[ˈno̞(ː)ɭda̠]	[ˈno̞(ː)ɭda̠]	闲逛 (人际关系)
전화하다	[t͡ɕʌ̹nβwa̠ɦa̠da̠]	[t͡ɕʌ̹nβwa̠ɦa̠da̠]	打电话 (人际关系)
문자하다	minkaata	minkaata	传简讯 (人际关系)
칭찬	[t͡ɕʰiŋt͡ɕʰa̠n]	[t͡ɕʰiŋt͡ɕʰa̠n]	称赞 (人际关系)
농담	[ˈno̞(ː)ŋda̠m]	[ˈno̞(ː)ŋda̠m]	Joke (人际关系)
나누다	[na̠nuda̠]	[na̠nuda̠]	共享 (人际关系)
비밀	[ˈpi(ː)miɭ]	[ˈpi(ː)miɭ]	密钥 (人际关系)
약속	[ja̠ks͈o̞k̚]	[ja̠ks͈o̞k̚]	责任 (人际关系)
존중	[t͡ɕo̞ɲd͡ʑuŋ]	[t͡ɕo̞ɲd͡ʑuŋ]	尊重 (人际关系)
돌보다	[ˈto̞(ː)ɭbo̞da̠]	[ˈto̞(ː)ɭbo̞da̠]	照顾家庭成员 (人际关系)
직불카드	kikpimhate	kikpimhate	借记卡 (购物)
바코드	[pa̠kʰo̞dɯ]	[pa̠kʰo̞dɯ]	条形码 (购物)
서점	[sʰʌ̹d͡ʑʌ̹m]	[sʰʌ̹d͡ʑʌ̹m]	书店 (购物)
전자제품점	konkakeingkong	konkakeingkong	电子商店 (购物)
의류점	chyrwkong	chyrwkong	服装店 (购物)
신발가게	nginpamkake	nginpamkake	|-鞋店 (购物)
보석가게	pungokkake	pungokkake	珠宝店 (购物)
악세서리	chakngengori	chakngengori	配饰 (购物)
지갑	[t͡ɕiɡa̠p̚]	[t͡ɕiɡa̠p̚]	钱包 (购物)
핸드백	[hɛndɯbɛk̚]	[hɛndɯbɛk̚]	奖金 (购物)
계산대	[ˈkje̞(ː)sʰa̠ndɛ]	[ˈkje̞(ː)sʰa̠ndɛ]	结账 (购物)
계산원	[ˈkje̞(ː)sʰa̠nwʌ̹n]	[ˈkje̞(ː)sʰa̠nwʌ̹n]	出纳员 (购物)
줄	[t͡ɕuɭ]	[t͡ɕuɭ]	队列行 (购物)
신상품	nginngating	nginngating	新品 (购物)
장바구니	katpakini	katpakini	购物车 (购物)
페리	eri	eri	渡轮 (旅游)
케이블카	[kʰe̞ibɯɭkʰa̠]	[kʰe̞ibɯɭkʰa̠]	缆车 (旅游)
렌터카	[ɾe̞ntʰʌ̹kʰa̠]	[ɾe̞ntʰʌ̹kʰa̠]	汽车租赁 (旅游)
휴게소	[çuɡe̞sʰo̞]	[çuɡe̞sʰo̞]	休息区 (旅游)
통행료	[tʰo̞ŋɦɛŋɲo]	[tʰo̞ŋɦɛŋɲo]	过路费 (旅游)
고속도로	kungukturu	kungukturu	高速公路 (旅游)
테마파크	emaahe	emaahe	主题乐园 (旅游)
놀이공원	[no̞ɾiɡo̞ŋwʌ̹n]	[no̞ɾiɡo̞ŋwʌ̹n]	游乐园 (旅游)
동물원	[ˈto̞(ː)ŋmuɾwʌ̹n]	[ˈto̞(ː)ŋmuɾwʌ̹n]	动物园 (旅游)
수족관	[sʰud͡ʑo̞k̚k͈wa̠n]	[sʰud͡ʑo̞k̚k͈wa̠n]	水族馆 (旅游)
박물관	[pa̠ŋmuɭɡwa̠n]	[pa̠ŋmuɭɡwa̠n]	博物馆 (旅游)
미술관	[ˈmi(ː)sʰuɭɡwa̠n]	[ˈmi(ː)sʰuɭɡwa̠n]	画廊 (旅游)
요새	[josʰɛ]	[josʰɛ]	堡垒 (旅游)
한옥마을	anchukmachem	anchukmachem	韩屋村 (旅游)
전통마을	konutmachem	konutmachem	传统村落 (旅游)
민속촌	[minsʰo̞k̚t͡ɕʰo̞n]	[minsʰo̞k̚t͡ɕʰo̞n]	民俗村 (旅游)
스키장	[sʰɯcçid͡ʑa̠ŋ]	[sʰɯcçid͡ʑa̠ŋ]	滑雪度假村 (旅游)
캠핑	[kʰɛmpʰiŋ]	[kʰɛmpʰiŋ]	露营 (旅游)
글래머핑	kemremoit	kemremoit	豪华露营 (旅游)
호스텔	[ɸʷo̞sʰɯtʰe̞ɭ]	[ɸʷo̞sʰɯtʰe̞ɭ]	青年旅馆 (旅游)
에어비앤비	chechopichenpi	chechopichenpi	Airbnb (旅游)
모텔	[mo̞tʰe̞ɭ]	[mo̞tʰe̞ɭ]	汽车旅馆 (旅游)
펜션	[pʰe̞nɕʰʌ̹n]	[pʰe̞nɕʰʌ̹n]	民宿 (旅游)
로비	[ɾo̞bi]	[ɾo̞bi]	大厅 (旅游)
컨시어지	honngichoki	honngichoki	礼宾部 (旅游)
벨보이	pempuchi	pempuchi	行李员 (旅游)
짐꾼	[t͡ɕimk͈un]	[t͡ɕimk͈un]	搬运行李人员 (旅游)
금고	[kɯmɡo̞]	[kɯmɡo̞]	保险箱 (旅游)
수영장	[sʰujʌ̹ŋd͡ʑa̠ŋ]	[sʰujʌ̹ŋd͡ʑa̠ŋ]	游泳池 (旅游)
헬스장	[he̞ɭsʰɯd͡ʑa̠ŋ]	[he̞ɭsʰɯd͡ʑa̠ŋ]	健身房设施 (旅游)
개	[kɛ(ː)]	[kɛ(ː)]	狗 (动物)
고양이	[ko̞ja̠ŋi]	[ko̞ja̠ŋi]	猫 (动物)
햄스터	[hɛmsʰɯtʰʌ̹]	[hɛmsʰɯtʰʌ̹]	仓鼠 (动物)
앵무새	[ɛŋmusʰɛ]	[ɛŋmusʰɛ]	鹦鹉 (动物)
물고기	[muɭk͈o̞ɡi]	[muɭk͈o̞ɡi]	鱼肉 (动物)
거북이	[kʌ̹buɡi]	[kʌ̹buɡi]	乌龟 (动物)
뱀	[pɛ(ː)m]	[pɛ(ː)m]	蛇 (动物)
도마뱀	[to̞ma̠bɛm]	[to̞ma̠bɛm]	蜥蜴 (动物)
개구리	[kɛɡuɾi]	[kɛɡuɾi]	青蛙 (动物)
소	[sʰo̞]	[sʰo̞]	牛 (动物)
돼지	[ˈtwɛ(ː)d͡ʑi]	[ˈtwɛ(ː)d͡ʑi]	猪 (动物)
말	[ma̠(ː)ɭ]	[ma̠(ː)ɭ]	马 (动物)
양	[ja̠ŋ]	[ja̠ŋ]	绵羊 (动物)
염소	[jʌ̹msʰo̞]	[jʌ̹msʰo̞]	山羊 (动物)
오리	[ˈo̞(ː)ɾi]	[ˈo̞(ː)ɾi]	鸭子 (动物)
거위	[kʌ̹ɥi]	[kʌ̹ɥi]	鹅 (动物)
여우	[jʌ̹u]	[jʌ̹u]	狐狸 (动物)
늑대	[nɯk̚t͈ɛ]	[nɯk̚t͈ɛ]	狼 (动物)
곰	[ko̞(ː)m]	[ko̞(ː)m]	熊 (动物)
사자	[sʰa̠d͡ʑa̠]	[sʰa̠d͡ʑa̠]	狮子 (动物)
코끼리	[kʰo̞k͈iɾi]	[kʰo̞k͈iɾi]	大象 (动物)
기린	[kiɾin]	[kiɾin]	长颈鹿 (动物)
원숭이	[ˈwɘ(ː)nsʰuŋi]	[ˈwɘ(ː)nsʰuŋi]	猴子 (动物)
판다	[pʰa̠nda̠]	[pʰa̠nda̠]	熊猫 (动物)
코알라	[kʰo̞a̠ɭɭa̠]	[kʰo̞a̠ɭɭa̠]	无尾熊 (动物)
펭귄	[pʰe̞ŋɡɥin]	[pʰe̞ŋɡɥin]	企鹅 (动物)
돌고래	[to̞ɭɡo̞ɾɛ]	[to̞ɭɡo̞ɾɛ]	海豚 (动物)
고래	[ko̞ɾɛ]	[ko̞ɾɛ]	鲸鱼 (动物)
상어	[sʰa̠ŋʌ̹]	[sʰa̠ŋʌ̹]	鲨鱼 (动物)
오징어	[o̞d͡ʑiŋʌ̹]	[o̞d͡ʑiŋʌ̹]	鱿鱼 (动物)
게	[ke̞]	[ke̞]	螃蟹 (动物)
새우	[sʰɛu]	[sʰɛu]	虾子 (动物)
독수리	[to̞ks͈uɾi]	[to̞ks͈uɾi]	老鹰 (动物)
올빼미	[o̞ɭp͈ɛmi]	[o̞ɭp͈ɛmi]	猫头鹰 (动物)
까마귀	[k͈a̠ma̠ɡɥi]	[k͈a̠ma̠ɡɥi]	乌鸦 (动物)
참새	[t͡ɕʰa̠msʰɛ]	[t͡ɕʰa̠msʰɛ]	麻雀 (动物)
제비	[ˈt͡ɕe̞(ː)bi]	[ˈt͡ɕe̞(ː)bi]	燕子 (动物)
비둘기	[piduɭɡi]	[piduɭɡi]	鸽子 (动物)
백조	[pɛk̚t͡ɕ͈o̞]	[pɛk̚t͡ɕ͈o̞]	天鹅 (动物)
나비	[na̠bi]	[na̠bi]	蝴蝶 (动物)
벌	[pɘ(ː)ɭ]	[pɘ(ː)ɭ]	蜜蜂 (动物)
개미	[ˈkɛ(ː)mi]	[ˈkɛ(ː)mi]	蚂蚁 (动物)
메뚜기	[me̞t͈uɡi]	[me̞t͈uɡi]	蚱蜢 (动物)
모기	[ˈmo̞(ː)ɡi]	[ˈmo̞(ː)ɡi]	蚊子 (动物)
거미	[kʌ̹mi]	[kʌ̹mi]	蜘蛛 (动物)
달팽이	[ta̠ɭpʰɛŋi]	[ta̠ɭpʰɛŋi]	蜗牛 (动物)
무당벌레	[ˈmu(ː)da̠ŋbʌ̹ɭɭe̞]	[ˈmu(ː)da̠ŋbʌ̹ɭɭe̞]	瓢虫 (动物)
다람쥐	[ta̠ɾa̠md͡ʑɥi]	[ta̠ɾa̠md͡ʑɥi]	松鼠 (动物)
박쥐	[ˈpa̠(ː)k̚t͡ɕ͈ɥi]	[ˈpa̠(ː)k̚t͡ɕ͈ɥi]	蝙蝠 (动物)
금붕어	[kɯmbuŋʌ̹]	[kɯmbuŋʌ̹]	金鱼 (动物)
머리	[mʌ̹ɾi]	[mʌ̹ɾi]	头 (身体部位)
머리카락	[mʌ̹ɾikʰa̠ɾa̠k̚]	[mʌ̹ɾikʰa̠ɾa̠k̚]	头发 (身体部位)
얼굴	[ʌ̹ɭɡuɭ]	[ʌ̹ɭɡuɭ]	脸 (身体部位)
이마	[ima̠]	[ima̠]	额头 (身体部位)
눈썹	[nuns͈ʌ̹p̚]	[nuns͈ʌ̹p̚]	眉毛 (身体部位)
코	[kʰo̞]	[kʰo̞]	鼻子 (身体部位)
뺨	[p͈ja̠m]	[p͈ja̠m]	脸颊 (身体部位)
귀	[kɥi]	[kɥi]	耳朵 (身体部位)
입	[ip̚]	[ip̚]	嘴巴 (身体部位)
입술	[ips͈uɭ]	[ips͈uɭ]	嘴唇 (身体部位)
혀	[çʌ̹]	[çʌ̹]	舌头 (身体部位)
이	[i]	[i]	牙齿 (身体部位)
턱	[tʰʌ̹k̚]	[tʰʌ̹k̚]	下巴 (身体部位)
목	[mo̞k̚]	[mo̞k̚]	脖子 (身体部位)
목구멍	[mo̞k̚k͈umʌ̹ŋ]	[mo̞k̚k͈umʌ̹ŋ]	喉咙 (身体部位)
어깨	[ʌ̹k͈ɛ]	[ʌ̹k͈ɛ]	肩膀 (身体部位)
팔	[pʰa̠ɭ]	[pʰa̠ɭ]	手臂 (身体部位)
팔꿈치	[pʰa̠ɭk͈umt͡ɕʰi]	[pʰa̠ɭk͈umt͡ɕʰi]	手肘 (身体部位)
손목	[sʰo̞nmo̞k̚]	[sʰo̞nmo̞k̚]	手腕 (身体部位)
손	[sʰo̞n]	[sʰo̞n]	手 (身体部位)
손가락	[sʰo̞nk͈a̠ɾa̠k̚]	[sʰo̞nk͈a̠ɾa̠k̚]	手指 (身体部位)
손톱	[sʰo̞ntʰo̞p̚]	[sʰo̞ntʰo̞p̚]	指甲 (身体部位)
가슴	[ka̠sʰɯm]	[ka̠sʰɯm]	胸部 (身体部位)
등	[tɯŋ]	[tɯŋ]	背部 (身体部位)
