artiste	Elle rêve de devenir artiste de cirque.	她梦想成为一名马戏团艺人。
as	Ce pilote est un as de la voltige aérienne.	这位飞行员是特技飞行的行家。
as	Au poker, il sort toujours l'as au bon moment.	打扑克时，他总能在关键时刻亮出王牌。
as	Mon petit frère est un as pour réparer les vélos.	我弟弟修自行车特别在行。
aspect	Sous cet aspect, le projet paraît plus réaliste.	从这方面看，这个项目显得更实际了。
aspect	La façade a retrouvé son aspect d'origine après restauration.	修复后，外立面恢复了原来的样子。
aspect	Il a examiné chaque aspect du contrat avant de signer.	签约前他逐条研究了合同的各个方面。
aspiration	Son aspiration vers la montagne remonte à l'enfance.	他对山的向往始于童年。
aspiration	Ce bouton règle l'aspiration de l'aspirateur.	这个按钮调节吸尘器的吸力。
aspiration	Une profonde aspiration de paix se lit sur son visage.	他脸上写满对安宁的深深渴望。
assassin	Le roman raconte la traque d'un assassin en fuite.	小说讲述追捕一名在逃凶手的故事。
assassin	L'assassin présumé a été interpellé dans le train.	凶手嫌疑人已在火车上被拘捕。
assassin	Dans ce polar, l'assassin se cache parmi les invités.	这部侦探小说里，凶手就藏在宾客之中。
assembler	Il faut assembler les deux parties du meuble avant de visser.	先把家具的两部分拼好再拧螺丝。
assembler	Les élèves se sont assemblés dans la cour pour la photo.	学生们在操场上集合拍照。
assembler	Elle a assemblé un puzzle de mille pièces pendant les vacances.	假期里她拼完了一千片的拼图。
assistance	Il remercie l'assistance pour sa patience.	他感谢观众的耐心。
assistance	Cette association offre une assistance juridique gratuite.	这个协会提供免费法律援助。
assistance	L'assistance routière est intervenue en moins d'une heure.	道路救援不到一小时就赶到了。
assistant	Son assistant gère les rendez-vous et les appels.	他的助理负责安排约见和接听电话。
assistant	Elle travaille comme assistante dans un cabinet dentaire.	她在一家牙科诊所当助理。
assistant	L'assistant de recherche a classé les archives du laboratoire.	研究助理整理了实验室的档案。
association	L'association organise un vide-grenier chaque printemps.	协会每年春天办一次跳蚤市场。
association	Il est président d'une association de protection des oiseaux.	他是一家护鸟协会的会长。
association	L'association de ces deux saveurs étonne les papilles.	这两种口味的组合令人惊艳。
assurance	Il faut déclarer ce sinistre à ton assurance dans les cinq jours.	五天内要向保险公司申报这次损失。
assurance	Son assurance au volant impressionne les passagers.	他开车时那股自信让乘客佩服。
assurance	Il m'a donné l'assurance que tout serait prêt vendredi.	他向我保证周五一切都会就绪。
attache	Fixe la remorque sur l'attache du véhicule.	把拖车挂到车的拖钩上。
attache	L'attache du sac à dos a lâché en pleine randonnée.	徒步途中，背包的扣带断了。
attache	Le technicien remplace l'attache de la ceinture du siège arrière.	技工更换了后座安全带的卡扣。
attention	Attention, le sol vient d'être lavé !	小心，地刚拖过！
attention	Fais attention en traversant la rue avec les enfants.	带孩子过马路时要小心。
attention	Attention à la marche en descendant du bus !	下车时小心台阶！
attitude	Son attitude positive aide toute l'équipe à avancer.	他积极的态度带动整个团队前进。
attitude	Je n'aime pas son attitude en classe, elle distrait les autres.	我不喜欢她上课的态度，她干扰了别人。
attitude	Il garde la même attitude calme quelles que soient les critiques.	无论受到怎样的批评，他都保持同样平静的态度。
attraction	La grande roue reste l'attraction préférée des enfants.	摩天轮仍是孩子们最爱的游乐设施。
attraction	L'attraction de la lune provoque les marées.	月球的引力引起潮汐。
attraction	Ce château est la principale attraction touristique de la vallée.	这座城堡是山谷最主要的旅游景点。
audience	L'audience du procès reprend lundi avec les réquisitions.	庭审周一继续，将宣读控方意见。
audience	L'émission a perdu la moitié de son audience en un an.	这档节目一年内失去了一半观众。
audience	Le conférencier a capté son audience dès les premières minutes.	演讲者开场几分钟就抓住了听众。
audition	Elle a passé une audition pour la comédie musicale de la ville.	她参加了市里音乐剧的试镜。
audition	Le guitariste a retenu trois musiciens à l'audition de samedi.	周六的试音中，吉他手挑中了三名乐手。
audition	Avec l'âge, son audition s'est affaiblie, surtout dans les aigus.	随着年纪增长，他的听力下降，高音尤其听不清。
augmentation	Il a demandé une augmentation à son patron après deux ans d'efforts.	苦干两年后，他向老板提出加薪。
augmentation	L'augmentation du prix du pain frappe les petites boulangeries.	面包涨价让小面包店日子更难。
augmentation	Une augmentation de dix pour cent du trafic est prévue cet été.	预计今年夏天交通流量增加一成。
aura	L'aura de la chanteuse remplit la salle avant même son entrée.	女歌手还未登场，气场已充满全场。
aura	Cette aura mystérieuse nourrit les légendes du château.	这股神秘气息滋养着城堡的种种传说。
aura	Le vieux professeur garde une aura d'autorité bienveillante.	老教授身上有一种威严而慈祥的气场。
auteur	Cet auteur a écrit dix romans policiers passionnants.	这位作家写了十本引人入胜的侦探小说。
auteur	Elle rencontre son auteur favori à la librairie du coin.	她在街角书店见到了自己最喜欢的作家。
auteur	Qui est l'auteur de cette lettre anonyme ?	这封匿名信是谁写的？
auto	Il a acheté une auto d'occasion pour aller au travail.	他买了一辆二手车用来上班代步。
auto	Papa range l'auto dans le garage tous les soirs.	爸爸每天晚上都把车停进车库。
auto	En auto, il faut compter deux heures jusqu'à la côte.	开车去海边得算上两个小时。
automobile	L'industrie automobile emploie beaucoup d'ouvriers dans la région.	汽车工业在这一带雇用了大量工人。
automobile	Elle est passionnée d'automobile ancienne.	她对老爷车非常着迷。
automobile	Le salon de l'automobile ouvre ses portes vendredi.	车展周五开幕。
avalanche	Une avalanche a coupé la route du col pendant deux jours.	一场雪崩切断了山口公路，两天未能通行。
avalanche	Les skieurs ont déclenché l'avalanche hors des pistes balisées.	滑雪者在标示雪道之外引发了雪崩。
avalanche	Après l'article, une avalanche de courriels a inondé la rédaction.	文章发表后，铺天盖地的邮件涌向编辑部。
avant	Lave-toi les mains avant de passer à table.	吃饭前要先洗手。
avant	Nous sommes arrivés avant tout le monde, la salle était vide.	我们到得最早，大厅里还空着。
avant	Avant, il y avait une épicerie à ce coin de rue.	从前这个街角有一家小杂货店。
avatar	Après bien des avatars, la maison d'édition a enfin trouvé son équilibre.	历经波折，这家出版社终于走上正轨。
avatar	Ce manuscrit a connu tous les avatars possibles avant sa publication.	这部手稿出版前经历了种种曲折。
avatar	Mon avatar de jeu porte un manteau rouge.	我游戏里的化身披着一件红斗篷。
avenue	L'appartement donne sur une avenue bordée de platanes.	这套公寓的窗户正对着一条种满梧桐的大街。
avenue	Il habite avenue Victor-Hugo, tout près du marché.	他住在维克多·雨果大街，离市场很近。
avenue	Nous avons traversé l'avenue au feu vert.	我们趁着绿灯穿过了大街。
aviation	L'aviation civile a connu une forte reprise après la crise.	民航在危机后强劲复苏。
aviation	Il se passionne pour l'aviation depuis son premier vol en montgolfière.	自第一次乘热气球飞行后，他就迷上了航空。
aviation	L'aviation militaire patrouille au-dessus de la frontière nord.	军用飞机在北部边境上空巡逻。
axe	La porte tourne sur son axe en grinçant.	门轴吱呀作响地转动。
axe	Le développement durable constitue l'axe principal du programme.	可持续发展是该计划的主轴。
axe	Relier les deux gares : c'est l'axe majeur du nouveau tramway.	连接两座车站，这是新有轨电车的主干线。
baby	Le baby dort enfin dans son berceau.	小宝宝终于在自己的摇篮里睡着了。
baby	Elle chante tout bas pour calmer le baby.	她轻声哼唱哄宝宝安静下来。
baby	Le baby pleure dès qu'on éteint la lumière.	一关灯宝宝就哭。
baby-sitter	La baby-sitter arrive à dix-neuf heures précises.	临时保姆晚上七点整到。
baby-sitter	Nous cherchons une baby-sitter pour le samedi soir.	我们想找一位周六晚上帮忙看孩子的人。
baby-sitter	La baby-sitter a lu trois histoires aux enfants avant de partir.	临时保姆走之前给孩子们读了三个故事。
bacon	Il fait griller du bacon pour le petit-déjeuner.	他在煎培根当早餐。
bacon	J'ajoute un peu de bacon dans la quiche.	我在法式咸派里加点培根。
bacon	Le bacon croustillant accompagne très bien les œufs.	脆培根和鸡蛋是绝配。
badge	Passe ton badge devant le lecteur pour ouvrir la porte.	把工牌在读卡器上刷一下就能开门。
badge	Il a oublié son badge à la maison et attend devant l'agence.	他把工牌忘在家里，只好在办公室门口等。
badge	Le nouveau badge de sécurité comporte une photo et une puce.	新的安保门禁卡带照片和芯片。
baguette	Il achète une baguette bien cuite tous les matins.	他每天早上都买一根烤得刚好的法棍。
baguette	Au restaurant chinois, on nous a donné des baguettes.	在中餐馆，他们给了我们筷子。
baguette	Elle coupe la baguette en petits morceaux pour l'apéritif.	她把法棍切成小块，配开胃酒吃。
bail	Le propriétaire refuse de renouveler le bail à la fin du mois.	房东拒绝在月底续签租约。
bail	Notre bail court encore deux ans, on ne peut pas déménager maintenant.	我们的租约还有两年才到期，现在不能搬家。
bail	Lisez bien le bail avant de signer, surtout les clauses sur les charges.	签约前请仔细阅读租约，尤其是关于杂费的条款。
balance	Mets les tomates sur la balance du marchand.	把西红柿放到摊主的秤上。
balance	Il pèse la farine avec une balance de cuisine.	他用厨房秤称面粉。
balance	Cette vieille balance à plateaux marche encore parfaitement.	这架老式天平至今还很好用。
